user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend_hours,primary_device,household_size,created_at
user_07959,awoods@example.com,Joseph,Nelson,24.0,Male,USA,Pennsylvania,South Carolbury,Premium+,2025-05-15,True,12.53,Laptop,2.0,2023-09-28 05:46:11.814624
user_07961,donald00@example.net,Joshua,Davis,28.0,Female,USA,New York,East Lynn,Premium,2024-01-15,True,18.44,Desktop,5.0,2023-01-19 01:55:32.664524
user_07962,nanderson@example.com,Colleen,Douglas,25.0,Male,USA,Virginia,East Alan,Premium,2023-07-02,True,1.66,Desktop,4.0,2023-08-23 13:40:09.867263
user_07965,amysmith@example.com,Maria,Rodriguez,29.0,Female,USA,New York,Hillmouth,Standard,2025-03-27,False,20.94,Tablet,5.0,2023-09-03 17:37:52.916224
user_07975,laura62@example.com,William,Johnson,27.0,Female,USA,Washington,New Jennifer,Standard,2024-03-20,True,27.37,Mobile,5.0,2023-05-25 01:38:15.473160
user_07977,qlawson@example.com,Derek,Crosby,22.0,Male,USA,Maryland,North Anthonyshire,Premium,2023-10-16,True,37.71,Gaming Console,2.0,2024-11-09 19:22:42.649363
user_07984,emilymyers@example.com,Rachael,Burton,23.0,Male,USA,Virginia,Jeanchester,Basic,2022-08-05,True,14.9,Smart TV,3.0,2025-01-14 18:41:53.466591
user_07989,leonsamantha@example.net,Kelsey,Jensen,30.0,Female,USA,Wisconsin,Hallshire,Premium,2025-07-30,True,7.77,Mobile,,2022-10-02 07:42:51.788423
user_07991,dholloway@example.org,Christy,Riddle,19.0,Female,Canada,Manitoba,New Tiffany,Standard,2022-12-21,False,40.22,Tablet,1.0,2023-06-22 23:34:48.101453
user_07994,justinwest@example.net,Regina,Turner,22.0,Female,Canada,Newfoundland and Labrador,West Anthonyfurt,Premium,2022-09-11,True,51.19,Laptop,,2023-12-11 15:04:30.073655
user_07995,tyrone73@example.org,Adriana,Allen,19.0,Female,USA,California,Williamsonfort,Premium,2023-03-16,False,380.34,Smart TV,5.0,2023-03-26 07:27:40.899668
user_07998,matthewjackson@example.org,Mark,Hamilton,26.0,Female,Canada,Ontario,Shannonview,Premium+,2023-12-16,True,11.75,Laptop,3.0,2024-07-20 01:30:55.895987
user_08002,athomas@example.org,Troy,Johnson,18.0,Male,USA,Tennessee,Chanhaven,Premium+,2023-07-31,True,,Tablet,1.0,2025-06-19 19:52:56.342303
user_08004,tinamiller@example.com,Connie,Gutierrez,27.0,Male,Canada,Newfoundland and Labrador,Stonestad,Basic,2025-02-23,True,,Desktop,2.0,2023-01-21 07:30:01.909041
user_08021,kellylopez@example.org,Paul,Shaw,27.0,Female,USA,Washington,East Katelynshire,Premium,2022-11-29,True,8.34,Laptop,,2024-04-05 14:30:52.776941
user_08023,yduke@example.net,Donald,Parker,25.0,Female,USA,Virginia,Christopherland,Premium+,2023-06-17,True,20.39,Gaming Console,2.0,2024-06-08 00:35:09.966590
user_08029,megan13@example.org,Hannah,Johnson,21.0,Male,USA,Tennessee,Walkerburgh,Premium,2024-07-02,True,18.34,Laptop,4.0,2024-12-23 01:01:03.150802
user_08031,hobbsshelly@example.com,Scott,Simpson,25.0,Other,USA,North Carolina,Brandonland,Standard,2024-12-18,True,8.46,Gaming Console,5.0,2022-10-30 16:43:22.266937
user_08032,millerjared@example.org,Hannah,Thomas,25.0,Female,USA,North Carolina,Port Christina,Premium,2023-08-24,True,10.43,Mobile,4.0,2022-09-23 07:11:53.922872
user_08033,millerdalton@example.net,Samantha,Estes,26.0,Prefer not to say,USA,North Carolina,Lake Nicoleshire,Basic,2024-02-22,True,3.11,Gaming Console,2.0,2025-02-14 12:32:20.422601
user_08035,virginiaclark@example.org,Elizabeth,Stanley,26.0,Female,USA,Ohio,Nealstad,Standard,2022-12-29,True,29.47,Laptop,,2025-07-09 17:05:35.446835
user_08038,sburke@example.org,Audrey,Greene,30.0,Male,Canada,Quebec,West Shannon,Standard,2025-05-12,False,9.88,Laptop,1.0,2025-05-14 20:15:09.426209
user_08041,qcook@example.org,Tonya,Hoffman,24.0,Male,Canada,Nova Scotia,East Jamesmouth,Standard,2025-06-20,True,7.43,Desktop,4.0,2025-05-02 05:24:43.896307
user_08055,paullauren@example.org,Tim,Jones,18.0,,USA,Tennessee,Gainesstad,Premium,2023-11-09,True,9.5,Tablet,4.0,2023-07-14 08:53:42.937428
user_08058,marissamason@example.net,Cynthia,Osborne,19.0,Male,USA,Michigan,South Robertbury,Standard,2022-09-26,True,7.79,Smart TV,3.0,2022-11-07 15:35:47.162521
user_08069,phillipskathryn@example.net,Angela,Johnson,30.0,Female,USA,Pennsylvania,Thomasland,Premium,2022-09-20,True,31.75,Smart TV,3.0,2024-11-21 21:13:55.567652
user_08079,lawrencecampbell@example.org,Robert,Jones,22.0,Female,USA,Michigan,Ryanburgh,Standard,2025-05-12,True,3.53,Mobile,3.0,2022-09-28 07:58:33.231076
user_08086,ekelly@example.org,Justin,Peterson,30.0,Male,USA,Michigan,Elizabethside,Premium+,2025-06-28,True,7.72,Gaming Console,,2024-10-12 13:29:45.312408
user_08089,greenjohn@example.net,Reginald,Knapp,25.0,Female,Canada,Manitoba,South Anthonychester,Standard,2024-05-31,False,50.97,Desktop,5.0,2024-01-21 00:31:39.469316
user_08092,andreastrong@example.net,John,Powell,26.0,Female,USA,Maryland,Georgeland,Premium,2023-01-28,True,10.24,Laptop,2.0,2023-09-14 18:29:24.204287
user_08097,davidanderson@example.org,Anna,Johnson,28.0,Female,USA,Georgia,Robertbury,Premium,2025-01-10,False,12.69,Mobile,1.0,2023-06-17 09:55:25.545632
user_08113,smithmegan@example.org,Sean,Jones,30.0,Male,USA,New York,Port Richardstad,Standard,2022-08-11,True,20.66,Laptop,1.0,2024-11-25 20:17:32.881361
user_08116,jasonallen@example.com,Roy,Ward,27.0,Prefer not to say,USA,Indiana,Lake Jeremy,Standard,2023-02-07,True,30.65,Mobile,,2024-06-09 08:13:56.936195
user_08121,fnguyen@example.org,Jorge,Johnson,30.0,Prefer not to say,USA,Indiana,Lake Monica,Premium,2024-10-11,True,11.55,Mobile,2.0,2024-05-28 09:14:29.991717
user_08122,megan73@example.org,John,Jenkins,27.0,Male,Canada,Prince Edward Island,South Alyssa,Premium,2023-05-26,True,17.38,Gaming Console,3.0,2023-11-24 09:42:29.311350
user_08124,bfisher@example.net,Donald,Wheeler,27.0,Male,USA,Tennessee,Amyview,Basic,2025-01-04,False,,Tablet,2.0,2024-07-26 23:05:39.309451
user_08126,angelrose@example.net,Katie,Gonzales,26.0,Male,USA,Michigan,West Taylorfurt,Standard,2024-01-15,False,4.6,Mobile,5.0,2025-05-08 20:59:12.699126
user_08132,nicole01@example.org,Amanda,Taylor,26.0,Other,Canada,Alberta,Petersenmouth,Premium,2023-09-13,True,4.5,Gaming Console,4.0,2023-08-19 18:45:22.321950
user_08139,gporter@example.com,David,Cochran,22.0,Male,Canada,Quebec,Hopkinsburgh,Premium+,2025-03-09,True,27.22,Desktop,1.0,2024-04-24 11:15:05.802604
user_08142,jessicawolfe@example.com,David,Smith,26.0,Male,USA,Pennsylvania,South Bonnieton,Basic,2023-11-23,True,16.63,Gaming Console,1.0,2025-03-28 02:39:07.932665
user_08146,michaelhines@example.org,Yvonne,Richardson,20.0,Other,USA,New York,East Amberside,Premium,2023-01-12,True,14.17,Gaming Console,,2023-07-29 02:42:41.795222
user_08157,medinagary@example.com,Alicia,Lopez,22.0,Prefer not to say,USA,Michigan,Edwinmouth,Standard,2023-02-08,False,2.67,Laptop,4.0,2022-12-19 02:57:04.979852
user_08159,brian69@example.net,Jason,Berry,25.0,Female,Canada,British Columbia,Lopezmouth,Premium,2024-04-30,True,8.15,Laptop,,2024-03-03 13:33:27.836903
user_08160,morrisonkevin@example.com,Michael,Chandler,21.0,Male,Canada,Manitoba,New Michellehaven,Premium,2024-01-04,False,3.78,Smart TV,4.0,2022-10-05 05:51:39.554853
user_08161,kimberlydunn@example.org,Kristie,Brown,25.0,Male,Canada,New Brunswick,Justinport,Standard,2023-01-12,True,13.65,Tablet,2.0,2024-06-03 01:41:47.358521
user_08163,jacksonpamela@example.com,Cheryl,Curtis,18.0,,Canada,Prince Edward Island,Ryanmouth,Premium+,2022-11-05,True,3.71,Smart TV,,2025-01-07 01:12:00.271798
user_08164,wilkinsstephen@example.org,Adam,Wells,29.0,Male,USA,Virginia,Amandamouth,Premium,2023-12-17,True,6.46,Tablet,1.0,2023-10-28 08:40:16.185423
user_08168,joshua38@example.net,James,Gonzalez,25.0,Female,USA,North Carolina,Lake Andrea,Premium,2022-08-09,True,6.38,Desktop,2.0,2024-11-11 07:01:36.459755
user_08180,kelly24@example.net,Mariah,Lee,28.0,Female,USA,Texas,North Paula,Premium+,2022-12-12,True,5.19,Gaming Console,7.0,2023-05-17 01:14:55.806813
user_08181,ssmith@example.net,Benjamin,Smith,28.0,Male,USA,Indiana,Bakerfort,Standard,2024-06-27,True,24.29,Smart TV,1.0,2024-10-02 07:59:15.104679
user_08183,cynthiayork@example.org,Melinda,Hansen,27.0,Male,USA,Missouri,Garciahaven,Premium,2025-03-01,False,24.37,Tablet,4.0,2025-02-24 13:05:51.109880
user_08186,brianfleming@example.com,Crystal,Hughes,30.0,,USA,Maryland,Lisatown,Standard,2025-05-13,False,19.32,Desktop,1.0,2022-08-28 03:54:19.973253
user_08187,balljeffery@example.org,Benjamin,Griffith,28.0,Female,USA,Massachusetts,South Amybury,Standard,2024-05-28,False,,Gaming Console,3.0,2025-05-19 20:10:58.710064
user_08191,dennis23@example.net,Robert,Richardson,18.0,Male,USA,North Carolina,Kingmouth,Premium,2024-08-30,True,27.79,Mobile,4.0,2025-04-08 18:24:41.038388
user_08194,jball@example.com,Jason,Hill,27.0,Female,USA,New Jersey,Port Laura,Premium,2025-03-26,True,2.52,Desktop,,2023-07-09 22:52:38.175739
user_08201,bbarber@example.org,Rickey,Richardson,26.0,Male,USA,Maryland,Kyleshire,Standard,2022-08-20,True,18.72,Gaming Console,3.0,2024-12-27 20:56:56.800144
user_08203,ncervantes@example.org,Derek,Stokes,28.0,Female,USA,Georgia,Port Kari,Standard,2024-09-20,False,27.19,Laptop,6.0,2024-05-16 19:13:33.910473
user_08212,timothygutierrez@example.org,Joseph,Gomez,29.0,Other,USA,Maryland,Port Justinmouth,Standard,2025-04-26,True,16.74,Gaming Console,4.0,2024-11-07 20:50:54.343656
user_08214,jacobsonwilliam@example.org,Sarah,Yang,22.0,Male,Canada,Prince Edward Island,Thompsonside,Standard,2025-07-26,True,14.47,Tablet,6.0,2023-07-29 14:42:28.506123
user_08218,nedwards@example.org,Timothy,Johnson,28.0,Female,USA,Massachusetts,Hodgeborough,Basic,2024-11-28,True,4.79,Gaming Console,,2023-10-18 13:57:14.425005
user_08219,elizabeth39@example.com,Kelsey,Fowler,25.0,Female,USA,Virginia,Port Robertfurt,Premium+,2024-04-27,True,11.88,Tablet,,2025-07-02 04:19:37.498207
user_08220,nicolenorman@example.net,Jacqueline,Rogers,30.0,Female,USA,North Carolina,Xavierburgh,Basic,2023-03-20,True,,Gaming Console,3.0,2023-01-01 06:25:26.872009
user_08224,vberry@example.com,Nancy,Higgins,27.0,Female,Canada,Ontario,Huntville,Basic,2024-07-04,True,,Tablet,2.0,2024-07-11 03:10:58.072970
user_08226,keithstewart@example.net,Laura,Frederick,21.0,Female,USA,California,Laurabury,Premium+,2023-10-29,True,4.7,Smart TV,1.0,2023-01-21 01:35:18.509204
user_08227,westjim@example.net,Christopher,Bryan,22.0,Male,Canada,Prince Edward Island,Port Fredborough,Standard,2023-02-06,True,12.66,Smart TV,,2024-04-20 11:14:40.598402
user_08230,hornejulie@example.org,Darrell,Stanley,24.0,Male,USA,Virginia,South Aaron,Basic,2023-03-13,True,33.53,Smart TV,4.0,2024-05-15 18:37:12.290875
user_08231,martinjoseph@example.com,Jessica,Ashley,28.0,Female,Canada,Saskatchewan,South Rhonda,Premium+,2023-02-15,True,,Gaming Console,5.0,2023-05-02 03:43:21.140469
user_08235,harrisdanielle@example.com,Katherine,Deleon,22.0,Male,Canada,Newfoundland and Labrador,Christopherberg,Premium,2023-11-03,True,18.5,Laptop,2.0,2024-02-04 07:22:19.404886
user_08241,aknox@example.net,Lauren,Proctor,28.0,Male,USA,Massachusetts,Port Melinda,Basic,2022-11-17,True,2.77,Gaming Console,4.0,2022-10-03 20:38:38.820215
user_08243,janice27@example.com,Lisa,Ruiz,24.0,Female,USA,Washington,New Mark,Standard,2024-10-12,True,3.32,Laptop,2.0,2025-07-29 21:14:48.093865
user_08244,zacharymarshall@example.org,Larry,Pratt,28.0,Female,USA,Michigan,Taylormouth,Standard,2022-08-28,True,,Mobile,2.0,2022-10-22 21:32:22.889560
user_08247,loriwoods@example.com,Julie,Soto,25.0,Male,USA,Washington,Lake Juliefurt,Premium,2023-02-22,True,12.74,Tablet,3.0,2024-02-11 17:05:34.530361
user_08248,morgan14@example.com,Jamie,Hall,19.0,Female,Canada,New Brunswick,New Kimberlyfort,Standard,2024-12-10,True,4.06,Laptop,4.0,2025-07-10 22:15:10.014955
user_08255,matthewhoover@example.net,Elizabeth,Thomas,28.0,Male,USA,Missouri,Port Kathryn,Premium+,2024-02-13,True,,Tablet,,2023-01-11 05:00:55.431705
user_08260,jillian95@example.com,Mary,Williams,25.0,Male,USA,Missouri,West Kyleton,Premium,2023-04-07,True,10.31,Laptop,2.0,2023-07-21 21:36:44.701732
user_08266,zcollins@example.org,Kristin,Frank,25.0,Female,USA,Ohio,Justintown,Premium+,2022-10-30,False,7.92,Laptop,2.0,2023-03-12 12:27:58.152066
user_08272,courtneybrown@example.com,Judy,Mays,23.0,Female,USA,Virginia,West Michaelhaven,Premium+,2023-03-24,False,6.3,Gaming Console,1.0,2022-09-26 16:04:33.181165
user_08274,jacksonerik@example.com,Kayla,Ortiz,29.0,Male,USA,Washington,Christopherfort,Standard,2025-03-19,True,12.6,Mobile,4.0,2024-03-11 00:22:00.859313
user_08281,hancockkathryn@example.com,Joseph,Bartlett,30.0,Male,USA,Arizona,North Sue,Premium,2025-07-07,True,19.1,Mobile,2.0,2025-05-16 22:11:58.019849
user_08283,rcamacho@example.net,Alexandria,Parsons,24.0,Female,USA,California,Port Ashleyport,Standard,2024-08-24,True,5.5,Smart TV,,2023-11-17 14:43:54.370637
user_08286,chavezamanda@example.org,Heidi,Barr,26.0,,USA,Georgia,Lake Kellyton,Standard,2024-05-21,True,27.99,Desktop,1.0,2025-05-06 17:01:45.227030
user_08301,lejason@example.net,Anita,Singleton,27.0,Prefer not to say,USA,Pennsylvania,Taylorville,Premium,2024-03-07,True,,Gaming Console,3.0,2023-02-09 05:35:31.914761
user_08302,harrisjames@example.net,Louis,Barber,28.0,Male,Canada,Ontario,Donnaborough,Basic,2023-01-19,True,34.43,Tablet,4.0,2022-11-15 10:54:10.442810
user_08309,joyce11@example.com,Renee,Hayes,26.0,Male,USA,Michigan,Craigview,Standard,2024-03-18,True,14.86,Desktop,4.0,2025-02-01 03:48:02.421217
user_08310,briansimmons@example.org,Kelly,Cole,19.0,Female,USA,Texas,Grahamfort,Standard,2023-06-12,True,10.8,Desktop,5.0,2024-03-20 03:12:28.386838
user_08312,wilsoncrystal@example.net,Robert,Rivera,24.0,Male,Canada,Prince Edward Island,East Nicholas,Basic,2023-08-29,True,12.6,Laptop,4.0,2024-10-30 11:03:38.281404
user_08315,lbailey@example.org,Ivan,Roy,23.0,Male,USA,Maryland,Amandaside,Premium+,2023-01-06,True,3.52,Desktop,4.0,2023-08-27 20:13:04.421620
user_08320,valerierodriguez@example.org,Mark,Jones,23.0,Male,Canada,Prince Edward Island,North Joseph,Premium,2023-04-23,True,5.41,Desktop,,2022-08-12 10:46:04.030447
user_08328,rothsharon@example.org,Nathan,Lopez,24.0,Female,Canada,Saskatchewan,West Nathaniel,Standard,2025-07-28,True,25.11,Smart TV,1.0,2023-08-03 21:41:53.403939
user_08329,laura05@example.com,Tiffany,Norris,18.0,Female,USA,Arizona,Ayalaville,Premium,2023-11-10,True,23.0,Desktop,3.0,2025-03-24 11:57:49.145227
user_08331,daniel20@example.com,Stephen,Cole,28.0,Female,USA,Maryland,East Stanleyland,Premium,2023-05-01,True,,Tablet,2.0,2023-11-10 21:58:03.830755
user_08332,yodersherri@example.com,Brian,Stone,30.0,Female,USA,Tennessee,West Jonathonshire,Premium,2024-10-15,True,24.96,Mobile,3.0,2023-01-15 02:39:48.435852
user_08333,vporter@example.com,Keith,Mcguire,29.0,Female,Canada,Ontario,Mortonfurt,Basic,2024-10-08,False,11.25,Smart TV,,2023-05-28 00:06:47.258765
user_08335,hayleyrivera@example.org,Kelly,Mckinney,24.0,,Canada,New Brunswick,Codyfurt,Premium,2023-10-06,True,16.5,Mobile,1.0,2024-12-11 19:11:46.254974
user_08336,smithbrandy@example.org,David,Wilkins,21.0,Female,USA,Pennsylvania,Roweburgh,Standard,2023-08-21,False,13.79,Tablet,3.0,2023-05-01 23:17:18.880750
user_08339,ohardin@example.org,Angela,Barton,26.0,Prefer not to say,USA,Georgia,Lake Jacqueline,Standard,2022-08-30,True,10.06,Gaming Console,4.0,2022-11-22 21:21:17.503028
user_08340,qanderson@example.com,Rachael,Huffman,24.0,Female,Canada,Newfoundland and Labrador,Robertsberg,Premium,2025-07-05,True,9.27,Gaming Console,2.0,2024-08-09 05:08:16.080535
user_08341,qsummers@example.com,Rachael,Stone,28.0,,USA,Pennsylvania,New Allen,Premium,2023-10-08,False,14.71,Desktop,5.0,2024-09-12 21:11:11.374584
user_08351,thomas34@example.com,Julie,Robertson,26.0,Male,USA,Texas,West Jamesstad,Premium+,2025-05-21,True,5.31,Desktop,2.0,2023-01-17 17:13:00.121353
user_08352,carmen15@example.org,Dana,Martin,22.0,Male,USA,Michigan,West Kristen,Standard,2023-07-22,True,15.28,Smart TV,,2023-01-08 07:46:31.586524
user_08354,gbowen@example.org,Ashley,Blevins,22.0,Male,USA,Washington,Roberthaven,Premium,2023-11-24,True,,Desktop,5.0,2023-02-03 09:54:23.193606
user_08359,jamesclark@example.org,John,Aguilar,30.0,Female,USA,North Carolina,Julianbury,Premium,2025-01-26,True,39.26,Smart TV,4.0,2024-07-22 23:10:40.440143
user_08363,equinn@example.net,Samuel,Noble,24.0,Male,USA,New Jersey,North Miguelmouth,Standard,2024-03-27,False,21.04,Desktop,3.0,2025-06-29 21:27:06.390470
user_08364,xjohnson@example.org,Christina,Shelton,30.0,Male,Canada,New Brunswick,Floresmouth,Premium,2025-03-30,True,21.89,Gaming Console,4.0,2024-09-01 13:53:11.533121
user_08365,jeanette88@example.org,Stephanie,Hickman,30.0,Female,USA,North Carolina,New Erik,Basic,2025-02-24,True,37.27,Gaming Console,,2024-05-25 06:09:18.896539
user_08366,manningwilliam@example.com,Paula,Cox,30.0,Female,USA,Michigan,New Rebecca,Premium,2024-08-03,True,18.87,Laptop,3.0,2025-04-03 10:19:50.714812
user_08372,ricejohn@example.org,Emily,Gonzalez,30.0,Male,USA,Wisconsin,Stevenborough,Premium,2023-11-25,True,17.4,Smart TV,2.0,2025-05-15 10:23:55.453296
user_08377,qhubbard@example.org,Barbara,Summers,19.0,Female,Canada,British Columbia,Nunezmouth,Standard,2024-08-11,True,,Gaming Console,3.0,2023-07-09 22:34:42.589535
user_08380,carterjoseph@example.net,Jason,Jimenez,20.0,Male,USA,Maryland,Nelsonmouth,Basic,2022-10-08,True,5.61,Desktop,,2024-11-09 01:15:11.330296
user_08384,margaret07@example.org,Jay,Romero,30.0,Female,Canada,Alberta,Taraview,Standard,2023-11-08,True,4.48,Tablet,3.0,2023-05-17 19:42:04.887996
user_08385,andrea06@example.net,Sydney,Escobar,30.0,Female,Canada,New Brunswick,Jessicachester,Standard,2025-01-05,True,20.45,Smart TV,5.0,2025-04-18 11:56:29.941988
user_08386,meyermichael@example.org,Travis,Johnson,27.0,Female,USA,Arizona,Rachelport,Premium,2024-09-09,True,24.76,Desktop,3.0,2023-12-08 06:30:57.286251
user_08394,rebeccamullins@example.org,James,Davis,29.0,Female,USA,Texas,Ashleybury,Premium,2023-09-28,True,7.92,Tablet,4.0,2023-07-23 15:50:56.147254
user_08404,larrymarshall@example.net,Laura,Miles,26.0,Female,Canada,Alberta,West Margaret,Standard,2023-06-03,False,,Laptop,2.0,2024-03-19 07:07:33.042497
user_08405,ihodges@example.com,Nicole,Henry,24.0,Male,Canada,Quebec,West Mercedes,Standard,2023-09-05,False,33.05,Smart TV,2.0,2024-12-02 21:46:15.757106
user_08406,tylerthompson@example.com,Shelby,White,29.0,,USA,Washington,Port Joseph,Basic,2025-03-15,True,27.57,Tablet,2.0,2025-01-23 07:29:10.809056
user_08408,brandoncarson@example.com,Debra,Wilson,20.0,,USA,North Carolina,Joemouth,Basic,2024-02-04,True,9.89,Desktop,2.0,2025-03-31 09:41:51.976782
user_08409,jeremysmith@example.net,Linda,Wise,22.0,Female,USA,Tennessee,Perryberg,Standard,2024-09-20,True,18.83,Laptop,1.0,2023-02-25 01:32:18.943804
user_08410,heidi21@example.net,Zachary,Watts,19.0,,USA,Illinois,West Olivia,Standard,2025-06-09,False,7.37,Laptop,,2024-03-25 16:39:55.626256
user_08416,melissamoran@example.net,Brandon,Williamson,20.0,,Canada,Nova Scotia,Tanyabury,Standard,2024-11-26,True,8.15,Gaming Console,2.0,2023-11-23 23:39:43.602909
user_08417,ronaldrodriguez@example.net,Benjamin,Taylor,27.0,Female,USA,Arizona,West Timothy,Standard,2025-04-07,True,23.2,Tablet,1.0,2022-12-09 09:51:45.615616
user_08419,ggonzalez@example.com,Tamara,Martinez,30.0,Male,USA,Ohio,Zacharyville,Standard,2023-11-25,True,3.05,Gaming Console,,2024-12-12 02:12:19.737505
user_08423,reedjeffrey@example.org,Nathan,Dudley,24.0,Female,USA,Georgia,East Terri,Standard,2024-10-29,True,7.1,Mobile,,2022-08-27 08:05:09.231193
user_08429,williamjames@example.net,Misty,Fowler,28.0,Male,USA,Virginia,New Jeffrey,Premium+,2023-04-29,False,10.93,Tablet,2.0,2023-10-07 20:20:35.631734
user_08430,roywatts@example.com,Dana,Fernandez,27.0,Male,USA,Missouri,East Tyler,Basic,2025-02-05,True,4.94,Laptop,,2025-01-10 01:02:01.742978
user_08433,joshuarice@example.org,Nicholas,Young,26.0,Male,USA,Arizona,Port Jessica,Premium,2023-10-20,False,13.52,Smart TV,,2023-03-20 21:32:32.602323
user_08434,morrisonmelanie@example.com,Wayne,Ramirez,27.0,,Canada,Prince Edward Island,East Matthewtown,Standard,2023-12-24,True,2.26,Tablet,3.0,2024-11-12 11:26:25.708908
user_08436,ygallegos@example.com,Ryan,Cuevas,19.0,Female,USA,Tennessee,New Gregoryport,Standard,2024-11-10,True,13.02,Desktop,2.0,2023-09-15 16:54:07.174325
user_08448,johnbutler@example.org,Deanna,Matthews,28.0,Prefer not to say,Canada,Newfoundland and Labrador,Muellermouth,Premium,2024-05-01,True,8.98,Gaming Console,1.0,2022-12-23 22:14:07.090230
user_08449,jeremylee@example.net,Ellen,Jackson,20.0,Female,USA,Washington,Port Jamesshire,Standard,2022-11-13,True,33.98,Desktop,3.0,2024-01-31 06:16:20.033633
user_08454,jason11@example.com,James,Smith,18.0,,USA,Washington,New Greg,Standard,2025-02-08,True,11.88,Desktop,,2022-10-11 18:18:35.211255
